datetime,datetime,year,month,day,random,sazonal,timeSeries
2007-01-01 00:00:00,2007-01-01 00:00:00,2007,1,1,0.5220269856520494,1.0,10.52202698565205
2007-01-01 01:00:00,2007-01-01 01:00:00,2007,1,1,0.09920853917206185,0.9999997588734665,10.099206127906728
2007-01-01 02:00:00,2007-01-01 02:00:00,2007,1,1,0.9232348047846686,0.9999990354939822,10.92322515972449
2007-01-01 03:00:00,2007-01-01 03:00:00,2007,1,1,0.22830552557282835,0.999997829861896,10.228283824191788
2007-01-01 04:00:00,2007-01-01 04:00:00,2007,1,1,0.8873799338042972,0.9999961419777894,10.88734135358219
2007-01-01 05:00:00,2007-01-01 05:00:00,2007,1,1,0.567961762791612,0.9999939718424762,10.567901481216374
2007-01-01 06:00:00,2007-01-01 06:00:00,2007,1,1,0.4586007839700851,0.9999913194570031,10.458513978540116
2007-01-01 07:00:00,2007-01-01 07:00:00,2007,1,1,0.6579411568030268,0.9999881848226492,10.657823005029519
2007-01-01 08:00:00,2007-01-01 08:00:00,2007,1,1,0.6569802081522141,0.9999845679409262,10.656825887561476
2007-01-01 09:00:00,2007-01-01 09:00:00,2007,1,1,0.4982021886216107,0.9999804688135782,10.498006876757392
2007-01-01 10:00:00,2007-01-01 10:00:00,2007,1,1,0.5604267821702076,0.9999758874425823,10.56018565659603
2007-01-01 11:00:00,2007-01-01 11:00:00,2007,1,1,0.5884177569304057,0.9999708238301476,10.588125995231882
2007-01-01 12:00:00,2007-01-01 12:00:00,2007,1,1,0.7593128776053306,0.9999652779787161,10.758965657392492
2007-01-01 13:00:00,2007-01-01 13:00:00,2007,1,1,0.029397158194791495,0.9999592498909624,10.028989657104416
2007-01-01 14:00:00,2007-01-01 14:00:00,2007,1,1,0.5771163077918894,0.9999527395697936,10.576643703489825
2007-01-01 15:00:00,2007-01-01 15:00:00,2007,1,1,0.3278273043197468,0.9999457470183493,10.32728477450324
2007-01-01 16:00:00,2007-01-01 16:00:00,2007,1,1,0.22615222115505884,0.9999382722400014,10.225534943555074
2007-01-01 17:00:00,2007-01-01 17:00:00,2007,1,1,0.15565531267761712,0.9999303152383551,10.154958465061167
2007-01-01 18:00:00,2007-01-01 18:00:00,2007,1,1,0.32028905675761044,0.9999218760172474,10.319507816930084
