datetime,datetime,year,month,day,random,sazonal,timeSeries
2053-01-01 00:00:00,2053-01-01 00:00:00,2053,1,1,0.7347095815970891,1.0,10.73470958159709
2053-01-01 01:00:00,2053-01-01 01:00:00,2053,1,1,0.8528432441742865,0.9999997588734665,10.852840832908951
2053-01-01 02:00:00,2053-01-01 02:00:00,2053,1,1,0.38677638466011355,0.9999990354939822,10.386766739599935
2053-01-01 03:00:00,2053-01-01 03:00:00,2053,1,1,0.24060834745346882,0.999997829861896,10.240586646072428
2053-01-01 04:00:00,2053-01-01 04:00:00,2053,1,1,0.36275812417104947,0.9999961419777894,10.362719543948943
2053-01-01 05:00:00,2053-01-01 05:00:00,2053,1,1,0.27268409834886487,0.9999939718424762,10.272623816773628
2053-01-01 06:00:00,2053-01-01 06:00:00,2053,1,1,0.30383472151930446,0.9999913194570031,10.303747916089335
2053-01-01 07:00:00,2053-01-01 07:00:00,2053,1,1,0.5016059260911978,0.9999881848226492,10.50148777431769
2053-01-01 08:00:00,2053-01-01 08:00:00,2053,1,1,0.7902527677535511,0.9999845679409262,10.790098447162812
2053-01-01 09:00:00,2053-01-01 09:00:00,2053,1,1,0.17001067179447116,0.9999804688135782,10.169815359930254
2053-01-01 10:00:00,2053-01-01 10:00:00,2053,1,1,0.2883678645486133,0.9999758874425823,10.288126738974436
2053-01-01 11:00:00,2053-01-01 11:00:00,2053,1,1,0.26126836238046325,0.9999708238301476,10.26097660068194
2053-01-01 12:00:00,2053-01-01 12:00:00,2053,1,1,0.9276573352707735,0.9999652779787161,10.927310115057935
2053-01-01 13:00:00,2053-01-01 13:00:00,2053,1,1,0.9537639834818212,0.9999592498909624,10.953356482391445
2053-01-01 14:00:00,2053-01-01 14:00:00,2053,1,1,0.5623150832383337,0.9999527395697936,10.561842478936269
2053-01-01 15:00:00,2053-01-01 15:00:00,2053,1,1,0.8965914688964896,0.9999457470183493,10.896048939079982
2053-01-01 16:00:00,2053-01-01 16:00:00,2053,1,1,0.6183107044107989,0.9999382722400014,10.617693426810813
2053-01-01 17:00:00,2053-01-01 17:00:00,2053,1,1,0.3972200911708924,0.9999303152383551,10.396523243554443
2053-01-01 18:00:00,2053-01-01 18:00:00,2053,1,1,0.3220404810412917,0.9999218760172474,10.321259241213765
2053-01-01 19:00:00,2053-01-01 19:00:00,2053,1,1,0.5199515863763705,0.999912954580748,10.519081132183851
2053-01-01 20:00:00,2053-01-01 20:00:00,2053,1,1,0.781046363379155,0.9999035509331596,10.78008187271075
2053-01-01 21:00:00,2053-01-01 21:00:00,2053,1,1,0.9277039026658206,0.9998936650790171,10.926640553455991
2053-01-01 22:00:00,2053-01-01 22:00:00,2053,1,1,0.46264830304979077,0.9998832970230879,10.46148127328067
2053-01-01 23:00:00,2053-01-01 23:00:00,2053,1,1,0.9065420873815229,0.9998724467703719,10.905266555085241
2053-01-02 00:00:00,2053-01-02 00:00:00,2053,1,2,0.016408115883780994,0.9998611143261019,10.0150192591448
2053-01-02 01:00:00,2053-01-02 01:00:00,2053,1,2,0.8673688583805464,0.9998492996957429,10.865861855337975
2053-01-02 02:00:00,2053-01-02 02:00:00,2053,1,2,0.08080993904414879,0.9998370028849926,10.079179967894076
2053-01-02 03:00:00,2053-01-02 03:00:00,2053,1,2,0.9861118106289142,0.999824223899781,10.984354049626724
2053-01-02 04:00:00,2053-01-02 04:00:00,2053,1,2,0.4597083411987146,0.9998109627462709,10.457817968661423
2053-01-02 05:00:00,2053-01-02 05:00:00,2053,1,2,0.7182624845238542,0.9997972194308576,10.716234678832432
2053-01-02 06:00:00,2053-01-02 06:00:00,2053,1,2,0.2484595368921888,0.9997829939601689,10.246289476493876
2053-01-02 07:00:00,2053-01-02 07:00:00,2053,1,2,0.6241169465582063,0.999768286341065,10.621799809968856
2053-01-02 08:00:00,2053-01-02 08:00:00,2053,1,2,0.0636026862116158,0.9997530965806385,10.061133652018
2053-01-02 09:00:00,2053-01-02 09:00:00,2053,1,2,0.5430538844490044,0.999737424686215,10.540428131311154
2053-01-02 10:00:00,2053-01-02 10:00:00,2053,1,2,0.9042275329103502,0.9997212706653522,10.901440239563872
2053-01-02 11:00:00,2053-01-02 11:00:00,2053,1,2,0.8425340595437192,0.9997046345258405,10.839580404802124
2053-01-02 12:00:00,2053-01-02 12:00:00,2053,1,2,0.5984145125208381,0.9996875162757026,10.595289675277865
2053-01-02 13:00:00,2053-01-02 13:00:00,2053,1,2,0.7834535601229007,0.9996699159231939,10.78015271935484
2053-01-02 14:00:00,2053-01-02 14:00:00,2053,1,2,0.6140593425543606,0.9996518334768022,10.610577677322382
2053-01-02 15:00:00,2053-01-02 15:00:00,2053,1,2,0.016464698459009774,0.9996332689452478,10.012797387911487
2053-01-02 16:00:00,2053-01-02 16:00:00,2053,1,2,0.7235375385865669,0.9996142223374836,10.719679761961403
2053-01-02 17:00:00,2053-01-02 17:00:00,2053,1,2,0.7933860530060387,0.9995946936626949,10.789332989632989
2053-01-02 18:00:00,2053-01-02 18:00:00,2053,1,2,0.5301277158762786,0.9995746829302993,10.525874545179272
2053-01-02 19:00:00,2053-01-02 19:00:00,2053,1,2,0.571514213965741,0.9995541901499472,10.567056115465213
2053-01-02 20:00:00,2053-01-02 20:00:00,2053,1,2,0.23222138523229607,0.9995332153315211,10.227553538547507
2053-01-02 21:00:00,2053-01-02 21:00:00,2053,1,2,0.5786212965010171,0.9995117584851364,10.573738881352382
2053-01-02 22:00:00,2053-01-02 22:00:00,2053,1,2,0.48465298447775573,0.9994898196211406,10.47955118068916
2053-01-02 23:00:00,2053-01-02 23:00:00,2053,1,2,0.1391814890749129,0.9994673987501137,10.13385547657605
2053-01-03 00:00:00,2053-01-03 00:00:00,2053,1,3,0.3822647476760549,0.9994444958828685,10.376709706504741
2053-01-03 01:00:00,2053-01-03 01:00:00,2053,1,3,0.4927461170891976,0.9994211110304497,10.486957227393695
2053-01-03 02:00:00,2053-01-03 02:00:00,2053,1,3,0.1546082676122783,0.999397244204135,10.14858070965363
