datetime,datetime,year,month,day,random,sazonal,timeSeries
2060-01-01 00:00:00,2060-01-01 00:00:00,2060,1,1,0.1759433217140952,1.0,10.175943321714096
2060-01-01 01:00:00,2060-01-01 01:00:00,2060,1,1,0.47794925999779225,0.9999997588734665,10.477946848732458
2060-01-01 02:00:00,2060-01-01 02:00:00,2060,1,1,0.467994989796217,0.9999990354939822,10.46798534473604
2060-01-01 03:00:00,2060-01-01 03:00:00,2060,1,1,0.21508209490605235,0.999997829861896,10.215060393525011
2060-01-01 04:00:00,2060-01-01 04:00:00,2060,1,1,0.5204166052292848,0.9999961419777894,10.520378025007178
2060-01-01 05:00:00,2060-01-01 05:00:00,2060,1,1,0.7124617397495303,0.9999939718424762,10.712401458174293
2060-01-01 06:00:00,2060-01-01 06:00:00,2060,1,1,0.704361718617641,0.9999913194570031,10.704274913187671
2060-01-01 07:00:00,2060-01-01 07:00:00,2060,1,1,0.693807190397447,0.9999881848226492,10.693689038623939
2060-01-01 08:00:00,2060-01-01 08:00:00,2060,1,1,0.5428258799081193,0.9999845679409262,10.54267155931738
2060-01-01 09:00:00,2060-01-01 09:00:00,2060,1,1,0.07897956638318304,0.9999804688135782,10.078784254518965
2060-01-01 10:00:00,2060-01-01 10:00:00,2060,1,1,0.014718753909200855,0.9999758874425823,10.014477628335023
2060-01-01 11:00:00,2060-01-01 11:00:00,2060,1,1,0.6897920616278644,0.9999708238301476,10.68950029992934
2060-01-01 12:00:00,2060-01-01 12:00:00,2060,1,1,0.566307262393179,0.9999652779787161,10.565960042180341
2060-01-01 13:00:00,2060-01-01 13:00:00,2060,1,1,0.5802054970277227,0.9999592498909624,10.579797995937348
2060-01-01 14:00:00,2060-01-01 14:00:00,2060,1,1,0.8682078604543405,0.9999527395697936,10.867735256152276
2060-01-01 15:00:00,2060-01-01 15:00:00,2060,1,1,0.5400862147596572,0.9999457470183493,10.539543684943151
2060-01-01 16:00:00,2060-01-01 16:00:00,2060,1,1,0.4866227123508743,0.9999382722400014,10.486005434750888
2060-01-01 17:00:00,2060-01-01 17:00:00,2060,1,1,0.15915234649675125,0.9999303152383551,10.158455498880302
2060-01-01 18:00:00,2060-01-01 18:00:00,2060,1,1,0.7191198128364653,0.9999218760172474,10.718338573008939
2060-01-01 19:00:00,2060-01-01 19:00:00,2060,1,1,0.9321436337918113,0.999912954580748,10.931273179599293
2060-01-01 20:00:00,2060-01-01 20:00:00,2060,1,1,0.8936582057291965,0.9999035509331596,10.892693715060792
2060-01-01 21:00:00,2060-01-01 21:00:00,2060,1,1,0.244771348921334,0.9998936650790171,10.243707999711505
2060-01-01 22:00:00,2060-01-01 22:00:00,2060,1,1,0.24327237178179983,0.9998832970230879,10.242105342012678
2060-01-01 23:00:00,2060-01-01 23:00:00,2060,1,1,0.3272839673029967,0.9998724467703719,10.326008435006715
2060-01-02 00:00:00,2060-01-02 00:00:00,2060,1,2,0.6482821409929191,0.9998611143261019,10.646893284253938
2060-01-02 01:00:00,2060-01-02 01:00:00,2060,1,2,0.4756689510013201,0.9998492996957429,10.474161947958748
2060-01-02 02:00:00,2060-01-02 02:00:00,2060,1,2,0.19678293886161613,0.9998370028849926,10.195152967711543
2060-01-02 03:00:00,2060-01-02 03:00:00,2060,1,2,0.6627648535085923,0.999824223899781,10.661007092506402
2060-01-02 04:00:00,2060-01-02 04:00:00,2060,1,2,0.18229888127143967,0.9998109627462709,10.180408508734148
2060-01-02 05:00:00,2060-01-02 05:00:00,2060,1,2,0.20475807374176935,0.9997972194308576,10.202730268050347
2060-01-02 06:00:00,2060-01-02 06:00:00,2060,1,2,0.5601756277145747,0.9997829939601689,10.558005567316263
2060-01-02 07:00:00,2060-01-02 07:00:00,2060,1,2,0.506804250430381,0.999768286341065,10.50448711384103
2060-01-02 08:00:00,2060-01-02 08:00:00,2060,1,2,0.7089399151129366,0.9997530965806385,10.706470880919323
2060-01-02 09:00:00,2060-01-02 09:00:00,2060,1,2,0.9954165726175666,0.999737424686215,10.992790819479715
2060-01-02 10:00:00,2060-01-02 10:00:00,2060,1,2,0.8225842056400856,0.9997212706653522,10.819796912293608
2060-01-02 11:00:00,2060-01-02 11:00:00,2060,1,2,0.13460786457226592,0.9997046345258405,10.13165420983067
2060-01-02 12:00:00,2060-01-02 12:00:00,2060,1,2,0.5360994878628781,0.9996875162757026,10.532974650619904
2060-01-02 13:00:00,2060-01-02 13:00:00,2060,1,2,0.4121551665974793,0.9996699159231939,10.408854325829418
2060-01-02 14:00:00,2060-01-02 14:00:00,2060,1,2,0.7648002685630371,0.9996518334768022,10.761318603331059
2060-01-02 15:00:00,2060-01-02 15:00:00,2060,1,2,0.6034780959245863,0.9996332689452478,10.599810785377064
2060-01-02 16:00:00,2060-01-02 16:00:00,2060,1,2,0.8630539921053476,0.9996142223374836,10.859196215480184
2060-01-02 17:00:00,2060-01-02 17:00:00,2060,1,2,0.7535008848736051,0.9995946936626949,10.749447821500555
