datetime,datetime,year,month,day,random,sazonal,timeSeries
2002-01-01 00:00:00,2002-01-01 00:00:00,2002,1,1,0.03400562328538714,1.0,10.034005623285386
2002-01-01 01:00:00,2002-01-01 01:00:00,2002,1,1,0.41958386515188606,0.9999997588734665,10.41958145388655
2002-01-01 02:00:00,2002-01-01 02:00:00,2002,1,1,0.9461793852784905,0.9999990354939822,10.946169740218313
2002-01-01 03:00:00,2002-01-01 03:00:00,2002,1,1,0.7812732904943099,0.999997829861896,10.78125158911327
2002-01-01 04:00:00,2002-01-01 04:00:00,2002,1,1,0.5670820134806072,0.9999961419777894,10.567043433258501
2002-01-01 05:00:00,2002-01-01 05:00:00,2002,1,1,0.3112867396450223,0.9999939718424762,10.311226458069784
2002-01-01 06:00:00,2002-01-01 06:00:00,2002,1,1,0.5666816641351131,0.9999913194570031,10.566594858705145
2002-01-01 07:00:00,2002-01-01 07:00:00,2002,1,1,0.21234937432174616,0.9999881848226492,10.212231222548239
2002-01-01 08:00:00,2002-01-01 08:00:00,2002,1,1,0.9189758336148336,0.9999845679409262,10.918821513024096
2002-01-01 09:00:00,2002-01-01 09:00:00,2002,1,1,0.03686583836163382,0.9999804688135782,10.036670526497415
2002-01-01 10:00:00,2002-01-01 10:00:00,2002,1,1,0.9701691567719712,0.9999758874425823,10.969928031197794
2002-01-01 11:00:00,2002-01-01 11:00:00,2002,1,1,0.3042430100191684,0.9999708238301476,10.303951248320645
2002-01-01 12:00:00,2002-01-01 12:00:00,2002,1,1,0.48088880014417545,0.9999652779787161,10.480541579931337
2002-01-01 13:00:00,2002-01-01 13:00:00,2002,1,1,0.04345858664000146,0.9999592498909624,10.043051085549626
2002-01-01 14:00:00,2002-01-01 14:00:00,2002,1,1,0.7645125167720003,0.9999527395697936,10.764039912469936
2002-01-01 15:00:00,2002-01-01 15:00:00,2002,1,1,0.9845792561672935,0.9999457470183493,10.984036726350787
2002-01-01 16:00:00,2002-01-01 16:00:00,2002,1,1,0.22436856154613127,0.9999382722400014,10.223751283946145
2002-01-01 17:00:00,2002-01-01 17:00:00,2002,1,1,0.3682629709625562,0.9999303152383551,10.367566123346107
2002-01-01 18:00:00,2002-01-01 18:00:00,2002,1,1,0.7354647578713557,0.9999218760172474,10.734683518043829
2002-01-01 19:00:00,2002-01-01 19:00:00,2002,1,1,0.7666305384841589,0.999912954580748,10.76576008429164
2002-01-01 20:00:00,2002-01-01 20:00:00,2002,1,1,0.22958160999919364,0.9999035509331596,10.22861711933079
2002-01-01 21:00:00,2002-01-01 21:00:00,2002,1,1,0.12020549323392449,0.9998936650790171,10.119142144024096
2002-01-01 22:00:00,2002-01-01 22:00:00,2002,1,1,0.07949262195181872,0.9998832970230879,10.078325592182697
2002-01-01 23:00:00,2002-01-01 23:00:00,2002,1,1,0.9265775999518538,0.9998724467703719,10.925302067655572
2002-01-02 00:00:00,2002-01-02 00:00:00,2002,1,2,0.013766872397756313,0.9998611143261019,10.012378015658776
2002-01-02 01:00:00,2002-01-02 01:00:00,2002,1,2,0.6094632090137878,0.9998492996957429,10.607956205971217
2002-01-02 02:00:00,2002-01-02 02:00:00,2002,1,2,0.7466598247012808,0.9998370028849926,10.745029853551207
2002-01-02 03:00:00,2002-01-02 03:00:00,2002,1,2,0.34991087616406347,0.999824223899781,10.348153115161873
2002-01-02 04:00:00,2002-01-02 04:00:00,2002,1,2,0.408899481005621,0.9998109627462709,10.40700910846833
2002-01-02 05:00:00,2002-01-02 05:00:00,2002,1,2,0.4607831259963352,0.9997972194308576,10.458755320304912
2002-01-02 06:00:00,2002-01-02 06:00:00,2002,1,2,0.5810642013565047,0.9997829939601689,10.578894140958193
2002-01-02 07:00:00,2002-01-02 07:00:00,2002,1,2,0.15265109575679925,0.999768286341065,10.150333959167448
2002-01-02 08:00:00,2002-01-02 08:00:00,2002,1,2,0.3752321582470176,0.9997530965806385,10.372763124053403
2002-01-02 09:00:00,2002-01-02 09:00:00,2002,1,2,0.33635105248129815,0.999737424686215,10.333725299343447
2002-01-02 10:00:00,2002-01-02 10:00:00,2002,1,2,0.26549806611089377,0.9997212706653522,10.262710772764416
2002-01-02 11:00:00,2002-01-02 11:00:00,2002,1,2,0.7347835791292857,0.9997046345258405,10.73182992438769
2002-01-02 12:00:00,2002-01-02 12:00:00,2002,1,2,0.8595587613705926,0.9996875162757026,10.85643392412762
2002-01-02 13:00:00,2002-01-02 13:00:00,2002,1,2,0.6442560025654882,0.9996699159231939,10.640955161797427
2002-01-02 14:00:00,2002-01-02 14:00:00,2002,1,2,0.09882426766696539,0.9996518334768022,10.095342602434986
2002-01-02 15:00:00,2002-01-02 15:00:00,2002,1,2,0.9266883275724845,0.9996332689452478,10.923021017024963
2002-01-02 16:00:00,2002-01-02 16:00:00,2002,1,2,0.7349808457002484,0.9996142223374836,10.731123069075084
2002-01-02 17:00:00,2002-01-02 17:00:00,2002,1,2,0.40952854815255635,0.9995946936626949,10.405475484779506
2002-01-02 18:00:00,2002-01-02 18:00:00,2002,1,2,0.49677232058859044,0.9995746829302993,10.492519149891583
2002-01-02 19:00:00,2002-01-02 19:00:00,2002,1,2,0.3251022957305526,0.9995541901499472,10.320644197230024
2002-01-02 20:00:00,2002-01-02 20:00:00,2002,1,2,0.5923215405750066,0.9995332153315211,10.587653693890218
2002-01-02 21:00:00,2002-01-02 21:00:00,2002,1,2,0.0655592921263054,0.9995117584851364,10.06067687697767
2002-01-02 22:00:00,2002-01-02 22:00:00,2002,1,2,0.2530228296323237,0.9994898196211406,10.247921025843729
2002-01-02 23:00:00,2002-01-02 23:00:00,2002,1,2,0.16735884305061433,0.9994673987501137,10.162032830551752
2002-01-03 00:00:00,2002-01-03 00:00:00,2002,1,3,0.1364714444119507,0.9994444958828685,10.130916403240636
2002-01-03 01:00:00,2002-01-03 01:00:00,2002,1,3,0.9657300259213925,0.9994211110304497,10.95994113622589
2002-01-03 02:00:00,2002-01-03 02:00:00,2002,1,3,0.15322822455008112,0.999397244204135,10.14720066659143
2002-01-03 03:00:00,2002-01-03 03:00:00,2002,1,3,0.9758662611177712,0.999372895415434,10.96959521527211
2002-01-03 04:00:00,2002-01-03 04:00:00,2002,1,3,0.763290197686244,0.999348064676089,10.756770844447134
2002-01-03 05:00:00,2002-01-03 05:00:00,2002,1,3,0.9528649735155144,0.999322751998075,10.946092493496263
2002-01-03 06:00:00,2002-01-03 06:00:00,2002,1,3,0.42223400353441043,0.9992969573935987,10.415203577470397
2002-01-03 07:00:00,2002-01-03 07:00:00,2002,1,3,0.1934683628083641,0.9992706808750998,10.186175171559363
2002-01-03 08:00:00,2002-01-03 08:00:00,2002,1,3,0.8342095463159098,0.9992439224552503,10.826648770868411
2002-01-03 09:00:00,2002-01-03 09:00:00,2002,1,3,0.9904400711577608,0.9992166821469545,10.982606892627304
2002-01-03 10:00:00,2002-01-03 10:00:00,2002,1,3,0.6501888735933788,0.999188959963349,10.642078473226869
2002-01-03 11:00:00,2002-01-03 11:00:00,2002,1,3,0.27272479327293064,0.9991607559178031,10.26433235245096
2002-01-03 12:00:00,2002-01-03 12:00:00,2002,1,3,0.23558525462571978,0.9991320700239181,10.226905954864902
2002-01-03 13:00:00,2002-01-03 13:00:00,2002,1,3,0.011027022659355179,0.9991029022955281,10.002056045614637
2002-01-03 14:00:00,2002-01-03 14:00:00,2002,1,3,0.0318017281802887,0.9990732527466991,10.02253425564728
2002-01-03 15:00:00,2002-01-03 15:00:00,2002,1,3,0.5466205056424855,0.9990431213917298,10.537051719559782
2002-01-03 16:00:00,2002-01-03 16:00:00,2002,1,3,0.08665885895995784,0.9990125082451511,10.076783941411469
2002-01-03 17:00:00,2002-01-03 17:00:00,2002,1,3,0.023293410419759075,0.9989814133217262,10.013107543637021
2002-01-03 18:00:00,2002-01-03 18:00:00,2002,1,3,0.4769574906770616,0.9989498366364509,10.46645585704157
